country	year	VXa	SES	RISK	HIV	TB	age_from	age_thru	value
IND	2009.999	NA	NA	NA	NA	Dmcount	0	14	64321.8256041082
IND	2010.999	NA	NA	NA	NA	S	0	14	3549.05373105467
IND	2010.999	NA	NA	NA	NA	C	0	14	408.452650041195
IND	2010.999	NA	NA	NA	NA	I	0	14	172939.461891366
IND	2010.999	NA	NA	NA	NA	Dm	0	14	136508.677296097
IND	2010.999	NA	NA	NA	NA	Ds	0	14	25758.1699036253
IND	2010.999	NA	NA	NA	NA	Dc	0	14	19856.2620958997
IND	2010.999	NA	NA	NA	NA	Rt	0	14	0
IND	2010.999	NA	NA	NA	NA	R	0	14	14888.416737608
IND	2010.999	NA	NA	NA	NA	TBdead	0	14	6376.73669430765
IND	2010.999	NA	NA	NA	NA	Dccount	0	14	18829.2143851842
IND	2010.999	NA	NA	NA	NA	Dscount	0	14	61224.4883868747
IND	2010.999	NA	NA	NA	NA	Dmcount	0	14	64353.6997656793
IND	2011.999	NA	NA	NA	NA	S	0	14	3427.77710779093
IND	2011.999	NA	NA	NA	NA	C	0	14	405.316829528569
IND	2011.999	NA	NA	NA	NA	I	0	14	172538.596488467
IND	2011.999	NA	NA	NA	NA	Dm	0	14	136759.502415058
IND	2011.999	NA	NA	NA	NA	Ds	0	14	25787.1793498598
IND	2011.999	NA	NA	NA	NA	Dc	0	14	19897.5069934436
IND	2011.999	NA	NA	NA	NA	Rt	0	14	0
IND	2011.999	NA	NA	NA	NA	R	0	14	14835.0068781127
IND	2011.999	NA	NA	NA	NA	TBdead	0	14	6392.71593773943
IND	2011.999	NA	NA	NA	NA	Dccount	0	14	18860.6321723214
IND	2011.999	NA	NA	NA	NA	Dscount	0	14	61299.5100237349
IND	2011.999	NA	NA	NA	NA	Dmcount	0	14	64384.0447033059
IND	2012.999	NA	NA	NA	NA	S	0	14	3274.3757415447
IND	2012.999	NA	NA	NA	NA	C	0	14	400.59484540248
IND	2012.999	NA	NA	NA	NA	I	0	14	171593.844418873
IND	2012.999	NA	NA	NA	NA	Dm	0	14	136756.848147246
IND	2012.999	NA	NA	NA	NA	Ds	0	14	25762.3825660127
IND	2012.999	NA	NA	NA	NA	Dc	0	14	19903.4334549963
IND	2012.999	NA	NA	NA	NA	Rt	0	14	0
IND	2012.999	NA	NA	NA	NA	R	0	14	14743.4885544719
IND	2012.999	NA	NA	NA	NA	TBdead	0	14	6398.29827145273
IND	2012.999	NA	NA	NA	NA	Dccount	0	14	18855.7213208958
IND	2012.999	NA	NA	NA	NA	Dscount	0	14	61248.0983593026
IND	2012.999	NA	NA	NA	NA	Dmcount	0	14	64264.5891702844
IND	2013.999	NA	NA	NA	NA	S	0	14	3115.59348470278
IND	2013.999	NA	NA	NA	NA	C	0	14	394.709155903673
IND	2013.999	NA	NA	NA	NA	I	0	14	170264.361322148
IND	2013.999	NA	NA	NA	NA	Dm	0	14	136551.732349654
IND	2013.999	NA	NA	NA	NA	Ds	0	14	25695.3912690257
IND	2013.999	NA	NA	NA	NA	Dc	0	14	19880.9389215115
IND	2013.999	NA	NA	NA	NA	Rt	0	14	0
IND	2013.999	NA	NA	NA	NA	R	0	14	14622.2005423919
IND	2013.999	NA	NA	NA	NA	TBdead	0	14	6395.50295466236
IND	2013.999	NA	NA	NA	NA	Dccount	0	14	18821.1524507262
IND	2013.999	NA	NA	NA	NA	Dscount	0	14	61096.4527218455
IND	2013.999	NA	NA	NA	NA	Dmcount	0	14	64026.023035226
IND	2014.999	NA	NA	NA	NA	S	0	14	2979.70284267562
IND	2014.999	NA	NA	NA	NA	C	0	14	388.506038005234
IND	2014.999	NA	NA	NA	NA	I	0	14	168831.954567371
IND	2014.999	NA	NA	NA	NA	Dm	0	14	136233.241892564
IND	2014.999	NA	NA	NA	NA	Ds	0	14	25607.2191165844
IND	2014.999	NA	NA	NA	NA	Dc	0	14	19841.8830793373
IND	2014.999	NA	NA	NA	NA	Rt	0	14	0
IND	2014.999	NA	NA	NA	NA	R	0	14	14488.005379129
IND	2014.999	NA	NA	NA	NA	TBdead	0	14	6387.54708433377
IND	2014.999	NA	NA	NA	NA	Dccount	0	14	18769.6430969872
IND	2014.999	NA	NA	NA	NA	Dscount	0	14	60893.0385809616
IND	2014.999	NA	NA	NA	NA	Dmcount	0	14	63729.6487265578
IND	2015.999	NA	NA	NA	NA	S	0	14	2883.70518520579
IND	2015.999	NA	NA	NA	NA	C	0	14	382.653653408879
IND	2015.999	NA	NA	NA	NA	I	0	14	167510.268387816
IND	2015.999	NA	NA	NA	NA	Dm	0	14	135826.397375026
